spl_id,Main ingredient,Ingredients
1a8f501a-1e34-a559-e063-6394a90af076,ALCOHOL,ALCOHOL
1a8f5752-fdb2-bfc0-e063-6394a90a7a45,ALCOHOL,ALCOHOL
1a8fe44e-7a22-c2ab-e063-6394a90a6100,LIDOCAINE,LIDOCAINE
1a904cd8-5c80-8a0e-e063-6394a90a26d5,NORTRIPTYLINE HYDROCHLORIDE,NORTRIPTYLINE HYDROCHLORIDE
1a905283-0058-a7dd-e063-6394a90a1909,ENTECAVIR,ENTECAVIR
1a9186d2-be53-967d-e063-6394a90aff79,CAPTOPRIL,CAPTOPRIL
1a9670ee-89ef-7c71-e063-6294a90ab4b8,ALCOHOL,ALCOHOL
1a978d41-832d-8129-e063-6394a90a62be,SORAFENIB,SORAFENIB
1a9a03ad-ef6b-2ec0-e063-6294a90a4e9e,SALICYLIC ACID,SALICYLIC ACID
1a9a2e81-8ea9-cfe0-e063-6394a90af88e,PAPAYA,PAPAYA
1a9b7735-fd40-b01b-e063-6394a90af3e2,PAPAYA SEED OIL,PAPAYA SEED OIL
1a9bc8d0-266c-8cd2-e063-6394a90aa9e3,PAPAYA,PAPAYA
1a9bf808-e20f-ed9f-e063-6394a90a1820,PAPAYA SEED OIL,PAPAYA SEED OIL
1a9c82b4-675e-d94f-e063-6394a90a0ee5,PAPAYA SEED OIL,PAPAYA SEED OIL
1a9d7731-10d0-b08c-e063-6394a90abefb,OATMEAL,OATMEAL
1a9dae4e-b7a2-7d10-e063-6294a90affaf,BACLOFEN,BACLOFEN
1a9db279-698b-0efc-e063-6394a90a6da7,OATMEAL,OATMEAL
1a9e9967-92e6-a001-e063-6394a90a0204,ALCOHOL,ALCOHOL
1a9f05a2-4a90-aa88-e063-6394a90a452a,ALCOHOL,ALCOHOL
1a9f25ab-afcc-e9d1-e063-6394a90a527b,ALCOHOL,ALCOHOL
1a9f2edd-9194-04f3-e063-6294a90a47d7,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
1a9f4c80-b252-cb0c-e063-6394a90a15d7,ALCOHOL,ALCOHOL
1a9f7877-7eb5-92c9-e063-6394a90abbfe,ALCOHOL,ALCOHOL
1aa1813a-311c-5ad6-e063-6294a90af816,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
1aa2967a-d979-d294-e063-6294a90a2512,ALCOHOL,ALCOHOL
1aa2de0d-4610-8888-e063-6294a90a9554,ARNICA MONTANA FLOWER,ARNICA MONTANA FLOWER
1aa36c01-21b6-f06e-e063-6294a90a608f,AVOBENZONE,"AVOBENZONE, OCTINOXATE, OCTISALATE, OXYBENZONE"
1aa4ed3a-b7a5-3006-e063-6294a90afe17,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE
1aa7a886-c727-cc91-e063-6294a90a1af1,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE
1aa7d55e-53df-d301-e063-6294a90a0919,GALANTAMINE HYDROBROMIDE,GALANTAMINE HYDROBROMIDE
1aa99647-3b33-065a-e063-6394a90a9fa1,BUTYLENE GLYCOL,"BUTYLENE GLYCOL, MINOXIDIL, PROPYLENE GLYCOL"
1aace36d-99bb-4f66-80cd-2c179f12f103,ACETAMINOPHEN,ACETAMINOPHEN
1aad3a81-c4c1-d1d6-e063-6394a90a7cb8,COCOA BUTTER,"COCOA BUTTER, GLYCERIN, LIDOCAINE, PETROLATUM, PHENYLEPHRINE HYDROCHLORIDE"
1aad6b8d-5425-d5b2-e063-6294a90ad643,KOJIC DIPALMITATE,KOJIC DIPALMITATE
1aae1057-d904-4b39-e063-6294a90a6598,ZINC OXIDE,ZINC OXIDE
1aaf5942-ff14-ee07-e063-6394a90acd28,ASCORBIC ACID,"ASCORBIC ACID, TITANIUM DIOXIDE, ZINC OXIDE"
1aaffb15-16d4-0b05-e063-6394a90aa7bd,COCOA BUTTER,"COCOA BUTTER, COCONUT OIL, COCOS NUCIFERA WHOLE, OLIVE OIL"
1ab03905-9088-4cfe-bac8-b57ce2c82163,ACONITUM NAPELLUS,"ACONITUM NAPELLUS, ANTIMONY POTASSIUM TARTRATE, BRYONIA ALBA ROOT, CLOSTRIDIUM TETANI, HUMAN SPUTUM, BORDETELLA PERTUSSIS INFECTED, HYOSCYAMUS NIGER, IPECAC, LOBARIA PULMONARIA, PHOSPHORUS, SILICON DIOXIDE, TOBACCO LEAF, WOOD CREOSOTE"
1ab0ecca-26f8-2b1b-e063-6294a90a2bbb,GENTAMICIN SULFATE,GENTAMICIN SULFATE
1ab1ee76-fa28-cdec-e063-6394a90ac183,TOLNAFTATE,TOLNAFTATE
1ab25717-7d6c-2fe6-e063-6394a90ab38b,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE
1ab39eae-06ea-0e4c-e063-6394a90ad8aa,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
1ab400f1-b59b-f5c5-e063-6294a90a5816,FERROSOFERRIC PHOSPHATE,FERROSOFERRIC PHOSPHATE
1ab417cc-44cd-ef01-e063-6394a90ad3e9,PRUNUS SPINOSA FLOWER BUD,PRUNUS SPINOSA FLOWER BUD
1ab4be5f-4926-88ad-e063-6294a90a0c81,EZETIMIBE,EZETIMIBE
1ab52891-41f9-7a87-e063-6294a90ab460,LIDOCAINE,LIDOCAINE
1ab533b4-6f4b-58fa-e063-6294a90a5c25,IBUPROFEN,IBUPROFEN
1ab694f5-1eac-bd74-e063-6294a90a6d2d,"ESTROGENS, ESTERIFIED","ESTROGENS, ESTERIFIED, METHYLTESTOSTERONE"
1ab6ac08-f134-87a4-e063-6294a90a5426,"ESTROGENS, ESTERIFIED","ESTROGENS, ESTERIFIED, METHYLTESTOSTERONE"
1ab6fbae-ead6-283b-e063-6394a90a4ed4,IBUPROFEN,IBUPROFEN
1ab80a32-ec69-3bd3-e063-6294a90a4ec7,ALCOHOL,ALCOHOL
1ab812e7-d4df-643c-e063-6394a90a33a9,ALCOHOL,ALCOHOL
1ab8553b-2249-fd6f-e063-6294a90a684b,ACETAMINOPHEN,ACETAMINOPHEN
1ab8735e-147e-040c-e063-6394a90aff9b,IBUPROFEN,IBUPROFEN
1ab87b4f-cd14-5540-e063-6294a90a7ac9,ALCOHOL,ALCOHOL
1ab88258-a401-2353-e063-6394a90a5eca,ALCOHOL,ALCOHOL
1ab88e64-a059-9f93-e063-6294a90ab6a7,NIFEDIPINE,NIFEDIPINE
1abbe952-58bc-4dbc-b06a-fb79167bcd66,DECITABINE,DECITABINE
1abcd7bb-7dd4-fe08-e063-6394a90a1d18,PAPAYA,PAPAYA
1abd8d4a-c91f-4ead-8cfb-4237c16d723f,CALCIUM CARBONATE,CALCIUM CARBONATE
1abdfe34-8ea4-6024-e063-6394a90a286f,APRICOT KERNEL OIL,"APRICOT KERNEL OIL, ELASTIN (HUMAN), MENTHA PIPERITA LEAF, ROSEMARY OIL"
1abe6cd5-8231-2576-e063-6394a90a8a04,ALCOHOL,ALCOHOL
1ac0cb10-bd52-2d54-e063-6294a90a2f2e,HYDROCORTISONE,HYDROCORTISONE
1ac2bcab-9214-950b-e063-6394a90a3c4a,OATMEAL,OATMEAL
1ac2d7fc-1807-7925-e063-6294a90ad3b5,CLOVE OIL,"CLOVE OIL, CNIDIUM MONNIERI FRUIT"
1ac40e1b-8815-2561-e063-6294a90ae6b1,FRESHWATER DRUM,FRESHWATER DRUM
1ac47712-341b-8ddd-e063-6394a90a6439,CIPROFLOXACIN HYDROCHLORIDE,CIPROFLOXACIN HYDROCHLORIDE
1ac490e8-011a-cfed-e063-6394a90aa310,AZITHROMYCIN MONOHYDRATE,AZITHROMYCIN MONOHYDRATE
1ac4cdf7-966e-51f8-e063-6394a90a83e6,DIGLYCERIN,"DIGLYCERIN, RETINOL"
1ac59bfd-bdb8-f70a-e063-6394a90a909b,SQUALANE,SQUALANE
1ac5aa11-450a-14a6-e063-6394a90ad24b,N/A,N/A
1ac5d10d-787d-6266-e063-6294a90ab1e6,PROGESTERONE,PROGESTERONE
1ac60230-47d7-d920-e063-6294a90a4929,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE
1ac6f0f2-aae0-7eec-e063-6394a90afcae,ASPIRIN,ASPIRIN
1ac7075d-49b1-7c0a-e063-6294a90a0a82,ALCOHOL,ALCOHOL
1ac715ae-62c8-e2e9-e063-6394a90a9343,ALCOHOL,ALCOHOL
1ac76189-55c7-81a1-e063-6394a90a8848,CAPSAICIN,CAPSAICIN
1ac7899f-4612-9771-e063-6294a90af180,ACETAMINOPHEN,ACETAMINOPHEN
1ac7a6de-4617-c142-e063-6394a90a4d71,VALACYCLOVIR HYDROCHLORIDE,VALACYCLOVIR HYDROCHLORIDE
1ac7fa6f-b63f-f915-e063-6294a90a6280,ACETAMINOPHEN,ACETAMINOPHEN
1ac8077a-4db7-2659-e063-6294a90aa043,LOVASTATIN,LOVASTATIN
1ac85666-6200-3887-e063-6394a90a105e,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM
1ac87a7f-60b4-4f81-e063-6294a90a3591,ACETAMINOPHEN,ACETAMINOPHEN
1ac87c4a-283e-96d1-e063-6394a90ac93a,NAPROXEN SODIUM,NAPROXEN SODIUM
1ac8821a-a770-96cd-e063-6394a90a079b,ACETAMINOPHEN,"ACETAMINOPHEN, ASPIRIN, CAFFEINE"
1ac8821a-a78d-96cd-e063-6394a90a079b,NAPROXEN SODIUM,NAPROXEN SODIUM
1ac89261-eeaf-567c-e063-6294a90ad45f,ZINC OXIDE,ZINC OXIDE
1ac8a634-8ac6-aac7-e063-6294a90a240a,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE
1ac8b5d1-7474-fb2c-e063-6394a90a1917,LIDOCAINE,LIDOCAINE
1ac8bbdb-087b-d966-e063-6394a90aa433,ALCOHOL,ALCOHOL
1aca46c8-ff05-da0e-e063-6394a90a475f,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE
1aca7a77-ea9e-3417-e063-6394a90a20bd,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM
1acae67c-8f57-feff-e063-6294a90a2bf8,SILICON DIOXIDE,"SILICON DIOXIDE, SILVER"
1acb85ab-75f3-22cf-e063-6294a90a3434,ACETAMINOPHEN,ACETAMINOPHEN
1acb92f2-304e-30bb-e063-6394a90ac9e1,CAFFEINE,CAFFEINE
1acbe982-a76a-f1be-e063-6394a90abe33,ACETAMINOPHEN,"ACETAMINOPHEN, ASPIRIN, CAFFEINE"
1acc0f41-33af-f7b1-e063-6294a90a6385,ACETAMINOPHEN,ACETAMINOPHEN
1acc4326-dea5-fe18-e063-6294a90aad7d,CEFDINIR,CEFDINIR
1acc481e-2363-d350-e063-6294a90a5e4f,AVOBENZONE,"AVOBENZONE, OCTINOXATE"
1acd3232-7d83-8f27-e063-6294a90a0fb4,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
1acfd061-55b6-d34e-e063-6294a90a7f50,CYPROHEPTADINE,CYPROHEPTADINE
1ad0a6cd-27c5-440b-b537-ccb16863bc3d,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350
1ad14846-c66c-fd07-e063-6394a90a44b9,BISACODYL,BISACODYL
1ad14cba-8c98-fcb0-e063-6394a90ac944,TOLNAFTATE,TOLNAFTATE
1ad172fb-d4b1-e28c-e063-6294a90a751f,ACETAMINOPHEN,"ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, PHENYLEPHRINE HYDROCHLORIDE"
1ad2292d-3943-8b11-e063-6294a90a4217,PEAR JUICE,"PEAR JUICE, PUNICA GRANATUM SEED OIL, SOYBEAN OIL"
1ad26ca6-6aa4-70d0-e063-6394a90a5da0,ALCOHOL,ALCOHOL
1ad30b10-4120-ccef-e063-6294a90ab2fa,BACITRACIN ZINC,"BACITRACIN ZINC, NEOMYCIN SULFATE, POLYMYXIN B SULFATE"
1ad47834-4f8f-c692-e063-6294a90a7e77,CAMPHOR (SYNTHETIC),"CAMPHOR (SYNTHETIC), MENTHOL, NONIVAMIDE"
1ad6bedd-0295-90bf-e063-6294a90aecc9,GLYCERIN,"GLYCERIN, HYALURONIC ACID"
1ad73079-ebb4-dae7-e063-6294a90a0558,DOCUSATE SODIUM,"DOCUSATE SODIUM, SENNOSIDES"
1ad76fbb-5414-5463-e063-6294a90a82d1,CALENDULA OFFICINALIS FLOWER,CALENDULA OFFICINALIS FLOWER
1ad803e6-d40f-4cb5-e063-6394a90acd7c,OATMEAL,OATMEAL
1ad85144-c7b8-8a2f-e063-6294a90a7ada,CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE
1ad8649e-16e0-de53-e063-6394a90aea80,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE
1ada8020-6b84-a744-e063-6294a90a374e,ACETAMINOPHEN,"ACETAMINOPHEN, ASPIRIN, CAFFEINE"
1adab85f-af8c-9c48-e063-6394a90a8116,GUAIFENESIN,GUAIFENESIN
1adad3a9-6060-7cb9-e063-6294a90a7acd,GUAIFENESIN,GUAIFENESIN
1adb0b7f-24d7-282e-e063-6394a90ae2c4,ASPIRIN,ASPIRIN
1adb0e1c-a806-ed20-e063-6294a90a46ee,ACETAMINOPHEN,"ACETAMINOPHEN, DIPHENHYDRAMINE HYDROCHLORIDE"
1adb157a-969f-4034-e063-6294a90ac531,ALUMINUM SESQUICHLOROHYDRATE,ALUMINUM SESQUICHLOROHYDRATE
1adb157a-96a4-4034-e063-6294a90ac531,ACETAMINOPHEN,ACETAMINOPHEN
1adb203f-a175-2af0-e063-6394a90a50a1,AVOBENZONE,"AVOBENZONE, OCTINOXATE"
1adb55f0-4efd-c9b1-e063-6394a90a2fa6,ALUMINUM SESQUICHLOROHYDRATE,ALUMINUM SESQUICHLOROHYDRATE
1adc0ffd-d915-8439-e063-6294a90a812d,BIMATOPROST,BIMATOPROST
1adc3663-4a5e-fcce-e063-6294a90a8eab,ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE
1adcd4ec-0c12-ccfc-e063-6394a90a14dd,ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY,ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY
1add5116-ddb1-aee6-e063-6294a90a92a5,NIFEDIPINE,NIFEDIPINE
1ade00fd-5eb5-f67a-e063-6294a90a9112,ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE
1ade9f5b-41dc-f655-e063-6394a90a2f4e,ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY,ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY
1adfb1e2-f37f-c976-e063-6294a90a4cbd,MENTHOL,"MENTHOL, METHYL SALICYLATE"
1ae0e94b-14fa-9671-e063-6394a90a3d6f,RILUZOLE,RILUZOLE
1ae2c60f-5998-2318-e063-6394a90a9e1b,HYDROCORTISONE,HYDROCORTISONE
1ae4bead-7050-e5ac-74ee-bcb145e68af8,NICOTINE,NICOTINE
1ae6c49a-3862-29b3-e063-6394a90aa323,CERAMIDE NP,"CERAMIDE NP, OCTOCRYLENE, TOCOPHEROL"
1aea70fe-889e-a2d2-e063-6294a90a19f9,CALENDULA OFFICINALIS FLOWER,CALENDULA OFFICINALIS FLOWER
1aeb45c9-73c4-4d2c-b0ad-28da10c884cc,ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY,ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY
1aeb60fb-eebe-4e54-be1c-4e01f3b7269c,CALCIUM CARBONATE,CALCIUM CARBONATE
1aecfc79-6c9c-6815-e063-6294a90a359f,BORNEOL,"BORNEOL, ZINGIBER MONTANUM ROOT"
1aed8ffd-dafe-e187-e063-6294a90a11fa,CALENDULA OFFICINALIS FLOWER,CALENDULA OFFICINALIS FLOWER
1aedd4d5-fe70-4cb0-9d6d-d2bd241ebaa6,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE
1af467cb-7b21-4084-bb54-4634e928b167,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE
1af8aeac-14cf-4330-bf4e-3e50348268c1,DROXIDOPA,DROXIDOPA
1afd0016-d0ee-4e25-a1a4-b66f228e2f9c,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE
1b06528a-d7ea-4ae9-b5c1-2cc175af1876,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE
1b0c9e81-ebd3-c5af-e063-6394a90a718d,CAPSAICIN,CAPSAICIN
1b0ca836-7f0e-a898-e063-6394a90ab3d2,CAPSAICIN,CAPSAICIN
1b0cd627-db33-2e72-e063-6294a90a03ee,CAPSAICIN,CAPSAICIN
1b0d6505-54e6-a28f-e063-6294a90aae71,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE
1b0ee5d0-0cf8-5db2-e063-6294a90a71df,SODIUM BICARBONATE,SODIUM BICARBONATE
1b10ebb9-8a76-41c8-bf18-166e54471b0d,FLUDARABINE PHOSPHATE,FLUDARABINE PHOSPHATE
1b117713-db3b-7f2a-e063-6394a90a5bc8,MANCHURIAN WALNUT SHELL,"MANCHURIAN WALNUT SHELL, RESORCINOL, STEARAMIDOETHYL ETHANOLAMINE MONOPHOSPHATE, THUJA OCCIDENTALIS LEAF"
1b1225df-9c5a-41a1-e063-6394a90a860f,CLOTRIMAZOLE,CLOTRIMAZOLE
1b125603-a2ba-47c0-e063-6294a90a383d,ALCOHOL,ALCOHOL
1b131751-2a57-df8d-e063-6394a90a0fb4,BUTYROSPERMUM PARKII (SHEA) BUTTER UNSAPONIFIABLES,"BUTYROSPERMUM PARKII (SHEA) BUTTER UNSAPONIFIABLES, CAFFEINE, VANILLYL BUTYL ETHER"
1b146fda-98fc-cd0b-e063-6294a90a8a19,EUCALYPTUS GLOBULUS LEAF,EUCALYPTUS GLOBULUS LEAF
1b1569fe-8571-075a-e063-6294a90a7a98,LIMOSILACTOBACILLUS FERMENTUM,LIMOSILACTOBACILLUS FERMENTUM
1b1703a0-69d2-987a-e063-6294a90a2208,ECHINACEA PURPUREA,ECHINACEA PURPUREA
1b17561b-7333-df06-e063-6394a90a3882,DRYOPTERIS FILIX-MAS ROOT,DRYOPTERIS FILIX-MAS ROOT
1b17c870-6ca7-0760-e063-6294a90ab430,FRAGARIA VESCA FRUIT,FRAGARIA VESCA FRUIT
1b189dba-0495-c9b4-e063-6294a90a7d1e,GERANIUM MACULATUM ROOT,GERANIUM MACULATUM ROOT
1b18c367-f989-e1f2-e063-6394a90a646e,GOSSYPIUM HERBACEUM ROOT BARK,GOSSYPIUM HERBACEUM ROOT BARK
1b19b48b-52ab-7a7b-e063-6294a90abfd5,FUCUS VESICULOSUS,FUCUS VESICULOSUS
1b1ad176-c025-bbdb-e063-6294a90a0764,SALICYLIC ACID,SALICYLIC ACID
1b1be913-613c-469c-8665-13858922d5bf,HYDROCHLOROTHIAZIDE,"HYDROCHLOROTHIAZIDE, TRIAMTERENE"
1b1c1704-ed40-5cbf-e063-6294a90a219a,BENZALKONIUM CHLORIDE,"BENZALKONIUM CHLORIDE, LIDOCAINE HYDROCHLORIDE"
1b2066c5-4b44-4f88-9b32-6a4c9cae5c96,OMEPRAZOLE,OMEPRAZOLE
1b24c00f-4fc9-418a-97ce-9476f0c1d277,ERYTHROMYCIN,ERYTHROMYCIN
1b25e4c2-a09d-c682-e063-6294a90a9a53,HYDROGEN PEROXIDE,HYDROGEN PEROXIDE
1b26749e-0eab-da4b-e063-6294a90aa484,SALICYLIC ACID,SALICYLIC ACID
1b26836d-79b2-51ba-e063-6394a90ae873,SALICYLIC ACID,SALICYLIC ACID
1b26856b-7087-7f14-e063-6394a90a715f,SALICYLIC ACID,SALICYLIC ACID
1b2a7691-88d6-b079-e063-6294a90a424e,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE
1b2a8507-3199-ff6a-e063-6394a90aa889,LORAZEPAM,LORAZEPAM
1b2c4d92-36ab-e2f3-e063-6294a90a77a2,SULFACETAMIDE SODIUM,"SULFACETAMIDE SODIUM, SULFUR"
1b2e0f61-8590-77db-e063-6294a90a72c9,NYSTATIN,NYSTATIN
1b30c378-b8d4-9650-e063-6394a90ae8f8,LOVASTATIN,LOVASTATIN
1b3332f9-96b6-b71b-e063-6394a90a27be,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
1b3380e6-631b-48e7-bf53-2cc712b4778d,SODIUM CHLORIDE,SODIUM CHLORIDE
1b350292-d465-bd53-e063-6394a90aaa9f,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE
1b352084-ec68-eadd-e063-6394a90a07c2,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE
1b37b86b-6398-4551-a5aa-1d0f48e99b58,MAGNESIUM SULFATE HEPTAHYDRATE,MAGNESIUM SULFATE HEPTAHYDRATE
1b3994ee-ae64-a661-e063-6394a90abbd7,OATMEAL,OATMEAL
1b3b9904-c7cd-0895-e063-6394a90a4b04,CALENDULA OFFICINALIS FLOWER,CALENDULA OFFICINALIS FLOWER
1b41072b-2df6-3448-e063-6294a90a9d13,DIMETHICONE,DIMETHICONE
1b419e1f-7e1f-ac2a-e063-6294a90a0c28,ADAPALENE,ADAPALENE
1b4202ef-a934-85a9-e063-6394a90a71cf,SALICYLIC ACID,SALICYLIC ACID
1b4204b3-5300-605f-e063-6394a90af21c,SULFUR,SULFUR
1b4209cf-3b48-46d4-e063-6294a90ac56d,TITANIUM DIOXIDE,TITANIUM DIOXIDE
1b4213d3-1dfc-e577-e063-6394a90abeaf,ADAPALENE,ADAPALENE
1b423555-171c-45b0-e063-6294a90af301,OCTISALATE,"OCTISALATE, OCTOCRYLENE"
1b423555-171d-45b0-e063-6294a90af301,HOMOSALATE,"HOMOSALATE, OCTISALATE, OCTOCRYLENE"
1b43801c-7c15-b46c-e063-6294a90ad90d,AIR,AIR
1b438c53-bd24-de55-e063-6394a90a3126,LEVONORGESTREL,LEVONORGESTREL
1b4e6469-eaed-81bb-e063-6294a90a89ee,SODIUM FLUORIDE,SODIUM FLUORIDE
1b552533-a651-a567-e063-6394a90a0e6e,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTINOXATE, OCTISALATE, OCTOCRYLENE"
1b55294f-1447-bf77-e063-6394a90a837f,TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE"
1b55294f-144b-bf77-e063-6394a90a837f,OCTINOXATE,"OCTINOXATE, OCTISALATE, TITANIUM DIOXIDE"
1b5976ce-6ae6-2bd8-e063-6394a90ad69f,GABAPENTIN,GABAPENTIN
1b5a6873-c5fc-7e77-e063-6294a90a7763,BALSALAZIDE DISODIUM,BALSALAZIDE DISODIUM
1b5d4d59-2100-0774-e063-6294a90ae018,SALICYLIC ACID,SALICYLIC ACID
1b603fa3-8392-dc48-e063-6294a90a73e4,PSYLLIUM HUSK,PSYLLIUM HUSK
1b60dc1e-03a3-b2e2-e063-6294a90ad111,SODIUM FLUORIDE,SODIUM FLUORIDE
1b60e972-b47c-1668-e063-6394a90a4511,PSYLLIUM HUSK,PSYLLIUM HUSK
1b613025-ee6b-d95d-e063-6294a90a5ac4,N/A,N/A
1b61dd57-0377-1ccb-e063-6394a90ad728,N/A,N/A
1b6541c6-e095-7abc-e063-6394a90a1f50,CALCIUM CARBONATE,CALCIUM CARBONATE
1b668b36-a29e-c507-e063-6294a90a1832,IBUPROFEN,"IBUPROFEN, PSEUDOEPHEDRINE HYDROCHLORIDE"
1b67917d-83ef-43f4-e063-6394a90acce5,SODIUM FLUORIDE,SODIUM FLUORIDE
1b67ea06-e272-793f-e063-6394a90a5827,N/A,N/A
1b682e2d-df66-0948-e063-6294a90a1e85,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
1b685883-e773-3b98-e063-6394a90a7a61,SODIUM FLUORIDE,SODIUM FLUORIDE
1b68e42c-ebb1-4798-adba-712a41cd1cf4,PHENYTOIN SODIUM,PHENYTOIN SODIUM
1b6a417e-c708-2d58-e063-6394a90a6ba4,CAPSAICIN,"CAPSAICIN, LIDOCAINE"
1b6b8661-425d-bae0-e063-6394a90acb5a,ISOPROPYL ALCOHOL,ISOPROPYL ALCOHOL
1b6c29f4-60eb-4ba5-e063-6394a90a3063,LEVETIRACETAM,LEVETIRACETAM
1b6d2994-08fa-45c3-8dec-a206fe163f5e,LAMOTRIGINE,LAMOTRIGINE
1b724672-b803-290b-e063-6394a90a0d98,MENTHOL,MENTHOL
1b75deda-ca0b-0b1a-e063-6294a90a43d9,CALCIUM CARBONATE,CALCIUM CARBONATE
1b76cbe0-72d8-ee77-e063-6394a90a8ec2,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE
1b788c63-8ce9-b6aa-e063-6294a90a81e3,BUTYROSPERMUM PARKII (SHEA) BUTTER UNSAPONIFIABLES,BUTYROSPERMUM PARKII (SHEA) BUTTER UNSAPONIFIABLES
1b849ce3-7b16-41cf-81bf-4fbacd08e92c,CHLORPHENIRAMINE MALEATE,"CHLORPHENIRAMINE MALEATE, PHENYLEPHRINE HYDROCHLORIDE"
1b9b3746-4a9f-c316-e063-6294a90a910e,MINOXIDIL,"MINOXIDIL, PANTHENOL"
1ba0e8b6-ef1b-f573-e063-6294a90aca50,ACETAMINOPHEN,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE"
1ba174ca-b306-a73b-e063-6294a90a35d1,AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE"
1ba17a72-ea49-4bfd-e063-6294a90abc37,MENTHOL,MENTHOL
1ba18dba-bd3d-f5b8-e063-6394a90a464c,"MENTHOL, (+)-","MENTHOL, (+)-"
1ba1a028-c249-22c5-e063-6394a90ac2ae,LIDOCAINE,LIDOCAINE
1ba2f832-1cab-44c8-a7ac-da62f818de60,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE
1ba832f4-d34c-b3ed-e063-6394a90aab29,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE
1bb4a3cf-5b47-48d4-88d0-03ce06db51a9,LIDOCAINE,LIDOCAINE
1bb8205c-5389-3bc4-e063-6394a90a1059,MENTHOL,MENTHOL
1bb829fe-91e1-af8d-e063-6394a90a07cd,MENTHOL,MENTHOL
1bb8bc00-9f51-653b-e063-6294a90afae5,RUTA GRAVEOLENS FLOWERING TOP,RUTA GRAVEOLENS FLOWERING TOP
1bb8c3d7-5dbb-a689-e063-6394a90a6342,CAPSAICIN,CAPSAICIN
1bb8cd15-bbb4-ac91-e063-6294a90a2be6,CAPSAICIN,CAPSAICIN
1bb8eaf9-56e9-e6d0-e063-6294a90a2116,CAPSAICIN,CAPSAICIN
1bba9840-7820-c059-e063-6394a90a9a94,MICONAZOLE NITRATE,MICONAZOLE NITRATE
1bbbdc0d-fdb7-ea23-e063-6294a90ac5f2,LIDOCAINE,LIDOCAINE
1bbdb94a-5844-b450-e063-6394a90a38b0,ZINC OXIDE,ZINC OXIDE
1bc5914c-32b9-d16e-e063-6294a90a5d33,BISMUTH SUBSALICYLATE,BISMUTH SUBSALICYLATE
1bc87df1-fdce-48d3-a26d-b64930a0d9f9,CEFADROXIL,CEFADROXIL
1bcaa6f3-b090-4bd9-e063-6394a90a7ee5,ACETAMINOPHEN,"ACETAMINOPHEN, OXYCODONE HYDROCHLORIDE"
